Gen: 0 | Net_R: -0.72 | Avg_R: -0.72 | Kid_avg_R: -0.893 | Gen_T: 16.74488067626953
Gen: 2848 | Net_R: 0.28 | Avg_R: 0.2304394526100178 | Kid_avg_R: 0.07900000000000001 | Gen_T: 14.690212488174438
Gen: 2849 | Net_R: 0.14 | Avg_R: 0.22139550734901603 | Kid_avg_R: 0.11100000000000002 | Gen_T: 15.320568084716797
Gen: 2850 | Net_R: 0.12 | Avg_R: 0.21125595661411445 | Kid_avg_R: 0.05899999999999998 | Gen_T: 14.939967155456543
Gen: 2851 | Net_R: 0.26 | Avg_R: 0.216130360952703 | Kid_avg_R: 0.14500000000000002 | Gen_T: 14.758788824081421
Gen: 2852 | Net_R: 0.0 | Avg_R: 0.1945173248574327 | Kid_avg_R: 0.13600000000000004 | Gen_T: 14.939876556396484
Gen: 2853 | Net_R: 0.2 | Avg_R: 0.1950655923716894 | Kid_avg_R: 0.20700000000000002 | Gen_T: 16.579877138137817
Gen: 2854 | Net_R: 0.02 | Avg_R: 0.17755903313452048 | Kid_avg_R: 0.138 | Gen_T: 15.779877424240112
Gen: 2855 | Net_R: 0.22 | Avg_R: 0.18180312982106844 | Kid_avg_R: 0.166 | Gen_T: 16.139392375946045
Gen: 2856 | Net_R: 0.24 | Avg_R: 0.1876228168389616 | Kid_avg_R: 0.11099999999999999 | Gen_T: 16.369291067123413
Gen: 2857 | Net_R: 0.1 | Avg_R: 0.17886053515506545 | Kid_avg_R: 0.171 | Gen_T: 15.428776979446411
Gen: 2858 | Net_R: -0.02 | Avg_R: 0.1589744816395589 | Kid_avg_R: 0.063 | Gen_T: 15.348855972290039
Gen: 2859 | Net_R: 0.36 | Avg_R: 0.17907703347560303 | Kid_avg_R: 0.079 | Gen_T: 15.409182786941528
Gen: 2860 | Net_R: 0.32 | Avg_R: 0.19316933012804272 | Kid_avg_R: 0.15900000000000003 | Gen_T: 15.898684740066528
Gen: 2861 | Net_R: 0.28 | Avg_R: 0.20185239711523845 | Kid_avg_R: 0.096 | Gen_T: 15.699980020523071
Gen: 2862 | Net_R: 0.32 | Avg_R: 0.2136671574037146 | Kid_avg_R: 0.08299999999999999 | Gen_T: 15.091900825500488
Gen: 2863 | Net_R: 0.16 | Avg_R: 0.20830044166334316 | Kid_avg_R: 0.127 | Gen_T: 15.67896580696106
Gen: 2864 | Net_R: -0.04 | Avg_R: 0.18347039749700886 | Kid_avg_R: 0.135 | Gen_T: 15.470016956329346
Gen: 2865 | Net_R: 0.06 | Avg_R: 0.17112335774730797 | Kid_avg_R: 0.136 | Gen_T: 15.720277786254883
Gen: 2866 | Net_R: 0.14 | Avg_R: 0.1680110219725772 | Kid_avg_R: 0.13299999999999998 | Gen_T: 15.539306163787842
Gen: 2867 | Net_R: 0.22 | Avg_R: 0.17320991977531947 | Kid_avg_R: 0.015999999999999997 | Gen_T: 20.340447664260864
Gen: 2868 | Net_R: 0.14 | Avg_R: 0.16988892779778753 | Kid_avg_R: 0.087 | Gen_T: 15.558382511138916
Gen: 2869 | Net_R: 0.28 | Avg_R: 0.18090003501800878 | Kid_avg_R: -0.03700000000000001 | Gen_T: 20.430063247680664
Gen: 2870 | Net_R: 0.3 | Avg_R: 0.1928100315162079 | Kid_avg_R: -0.027000000000000007 | Gen_T: 20.969200134277344
Gen: 2871 | Net_R: 0.32 | Avg_R: 0.2055290283645871 | Kid_avg_R: 0.011999999999999993 | Gen_T: 16.128719091415405
Gen: 2872 | Net_R: 0.24 | Avg_R: 0.2089761255281284 | Kid_avg_R: 0.03800000000000001 | Gen_T: 19.31001567840576
Gen: 2873 | Net_R: 0.28 | Avg_R: 0.21607851297531555 | Kid_avg_R: 0.13900000000000004 | Gen_T: 15.489012956619263
Gen: 2874 | Net_R: 0.22 | Avg_R: 0.216470661677784 | Kid_avg_R: 0.08500000000000002 | Gen_T: 16.230361938476562
Gen: 2875 | Net_R: 0.38 | Avg_R: 0.23282359551000562 | Kid_avg_R: 0.15000000000000005 | Gen_T: 15.977719783782959
Gen: 2876 | Net_R: 0.28 | Avg_R: 0.23754123595900506 | Kid_avg_R: 0.12000000000000002 | Gen_T: 15.88087248802185
Gen: 2877 | Net_R: 0.06 | Avg_R: 0.21978711236310455 | Kid_avg_R: 0.014000000000000012 | Gen_T: 16.73987364768982
Gen: 2878 | Net_R: 0.3 | Avg_R: 0.2278084011267941 | Kid_avg_R: -0.0050000000000000044 | Gen_T: 15.73949909210205
Gen: 2879 | Net_R: 0.36 | Avg_R: 0.24102756101411468 | Kid_avg_R: 0.10300000000000001 | Gen_T: 17.259470462799072
Gen: 2880 | Net_R: 0.28 | Avg_R: 0.24492480491270321 | Kid_avg_R: 0.05700000000000003 | Gen_T: 19.200307846069336
Gen: 2881 | Net_R: 0.24 | Avg_R: 0.2444323244214329 | Kid_avg_R: 0.09200000000000001 | Gen_T: 15.448860883712769
Gen: 2882 | Net_R: 0.16 | Avg_R: 0.23598909197928963 | Kid_avg_R: 0.064 | Gen_T: 14.989182233810425
Gen: 2883 | Net_R: 0.1 | Avg_R: 0.2223901827813607 | Kid_avg_R: 0.11700000000000002 | Gen_T: 14.849830389022827
Gen: 2884 | Net_R: 0.02 | Avg_R: 0.20215116450322462 | Kid_avg_R: 0.05600000000000001 | Gen_T: 14.039096355438232
Gen: 2885 | Net_R: -0.02 | Avg_R: 0.17993604805290217 | Kid_avg_R: 0.133 | Gen_T: 14.758670091629028
Gen: 2886 | Net_R: 0.16 | Avg_R: 0.17794244324761194 | Kid_avg_R: 0.133 | Gen_T: 16.050483465194702
Gen: 2887 | Net_R: 0.24 | Avg_R: 0.18414819892285075 | Kid_avg_R: 0.05700000000000001 | Gen_T: 16.208561897277832
Gen: 2888 | Net_R: 0.24 | Avg_R: 0.18973337903056567 | Kid_avg_R: 0.12300000000000003 | Gen_T: 14.54082179069519
Gen: 2889 | Net_R: 0.26 | Avg_R: 0.1967600411275091 | Kid_avg_R: 0.15100000000000002 | Gen_T: 14.658885955810547
Gen: 2890 | Net_R: 0.12 | Avg_R: 0.1890840370147582 | Kid_avg_R: 0.18900000000000003 | Gen_T: 14.74020504951477
Gen: 2891 | Net_R: 0.28 | Avg_R: 0.1981756333132824 | Kid_avg_R: 0.066 | Gen_T: 17.35973834991455
Gen: 2892 | Net_R: 0.22 | Avg_R: 0.20035806998195416 | Kid_avg_R: 0.07300000000000002 | Gen_T: 14.85992169380188
Gen: 2893 | Net_R: 0.42 | Avg_R: 0.22232226298375876 | Kid_avg_R: 0.11500000000000002 | Gen_T: 14.830035924911499
Gen: 2894 | Net_R: 0.2 | Avg_R: 0.2200900366853829 | Kid_avg_R: 0.09100000000000001 | Gen_T: 15.438297271728516
Gen: 2895 | Net_R: 0.1 | Avg_R: 0.20808103301684464 | Kid_avg_R: 0.15700000000000003 | Gen_T: 14.619722366333008
Gen: 2896 | Net_R: 0.14 | Avg_R: 0.2012729297151602 | Kid_avg_R: 0.06200000000000001 | Gen_T: 15.180914878845215
Gen: 2897 | Net_R: 0.24 | Avg_R: 0.20514563674364417 | Kid_avg_R: 0.14700000000000002 | Gen_T: 15.269681453704834
Gen: 2898 | Net_R: 0.1 | Avg_R: 0.19463107306927976 | Kid_avg_R: 0.086 | Gen_T: 15.318961143493652
Gen: 2899 | Net_R: 0.06 | Avg_R: 0.1811679657623518 | Kid_avg_R: 0.11300000000000002 | Gen_T: 15.460520029067993
Gen: 2900 | Net_R: 0.22 | Avg_R: 0.1850511691861166 | Kid_avg_R: 0.10400000000000001 | Gen_T: 15.04981780052185
Gen: 2901 | Net_R: 0.44 | Avg_R: 0.21054605226750497 | Kid_avg_R: 0.136 | Gen_T: 15.558469772338867
Gen: 2902 | Net_R: 0.16 | Avg_R: 0.2054914470407545 | Kid_avg_R: 0.178 | Gen_T: 14.99878454208374
Gen: 2903 | Net_R: 0.32 | Avg_R: 0.21694230233667905 | Kid_avg_R: 0.14600000000000002 | Gen_T: 15.579537153244019
Gen: 2904 | Net_R: 0.12 | Avg_R: 0.20724807210301116 | Kid_avg_R: 0.17700000000000002 | Gen_T: 15.50946831703186
Gen: 2905 | Net_R: 0.36 | Avg_R: 0.22252326489271004 | Kid_avg_R: 0.11500000000000003 | Gen_T: 15.828831434249878
Gen: 2906 | Net_R: 0.4 | Avg_R: 0.24027093840343905 | Kid_avg_R: 0.16799999999999998 | Gen_T: 18.071247100830078
Gen: 2907 | Net_R: 0.42 | Avg_R: 0.2582438445630951 | Kid_avg_R: 0.15200000000000002 | Gen_T: 16.750422477722168
Gen: 2908 | Net_R: 0.28 | Avg_R: 0.2604194601067856 | Kid_avg_R: 0.087 | Gen_T: 20.279698848724365
Gen: 2909 | Net_R: 0.14 | Avg_R: 0.2483775140961071 | Kid_avg_R: 0.096 | Gen_T: 14.899738788604736
Gen: 2910 | Net_R: 0.22 | Avg_R: 0.24553976268649638 | Kid_avg_R: 0.13000000000000003 | Gen_T: 15.498618841171265
Gen: 2911 | Net_R: 0.26 | Avg_R: 0.24698578641784674 | Kid_avg_R: 0.125 | Gen_T: 15.599683046340942
Gen: 2912 | Net_R: 0.2 | Avg_R: 0.24228720777606205 | Kid_avg_R: 0.08 | Gen_T: 16.02918004989624
Gen: 2913 | Net_R: 0.12 | Avg_R: 0.23005848699845585 | Kid_avg_R: 0.123 | Gen_T: 15.180753707885742
Gen: 2914 | Net_R: 0.28 | Avg_R: 0.23505263829861026 | Kid_avg_R: 0.023000000000000003 | Gen_T: 16.22971534729004
Gen: 2915 | Net_R: 0.12 | Avg_R: 0.22354737446874925 | Kid_avg_R: 0.10900000000000001 | Gen_T: 15.189260482788086
Gen: 2916 | Net_R: 0.32 | Avg_R: 0.23319263702187434 | Kid_avg_R: 0.13600000000000004 | Gen_T: 15.411077499389648
Gen: 2917 | Net_R: 0.24 | Avg_R: 0.2338733733196869 | Kid_avg_R: 0.07500000000000001 | Gen_T: 16.368260622024536
Gen: 2918 | Net_R: 0.2 | Avg_R: 0.23048603598771822 | Kid_avg_R: 0.13399999999999998 | Gen_T: 15.710171461105347
Gen: 2919 | Net_R: 0.14 | Avg_R: 0.22143743238894642 | Kid_avg_R: 0.07 | Gen_T: 14.168619632720947
Gen: 2920 | Net_R: 0.36 | Avg_R: 0.23529368915005178 | Kid_avg_R: 0.14800000000000005 | Gen_T: 15.73091459274292
Gen: 2921 | Net_R: 0.2 | Avg_R: 0.23176432023504662 | Kid_avg_R: 0.09 | Gen_T: 15.208684921264648
Gen: 2922 | Net_R: 0.28 | Avg_R: 0.23658788821154195 | Kid_avg_R: 0.131 | Gen_T: 15.74999213218689
Gen: 2923 | Net_R: 0.34 | Avg_R: 0.24692909939038776 | Kid_avg_R: 0.13700000000000004 | Gen_T: 14.78007197380066
Gen: 2924 | Net_R: 0.4 | Avg_R: 0.26223618945134897 | Kid_avg_R: 0.14100000000000001 | Gen_T: 15.279898166656494
Gen: 2925 | Net_R: 0.34 | Avg_R: 0.2700125705062141 | Kid_avg_R: 0.09100000000000001 | Gen_T: 15.410517692565918
Gen: 2926 | Net_R: 0.4 | Avg_R: 0.2830113134555927 | Kid_avg_R: 0.18600000000000005 | Gen_T: 14.76813530921936
Gen: 2927 | Net_R: 0.28 | Avg_R: 0.28271018211003346 | Kid_avg_R: 0.034 | Gen_T: 15.119078636169434
Gen: 2928 | Net_R: 0.14 | Avg_R: 0.2684391638990301 | Kid_avg_R: 0.16199999999999998 | Gen_T: 16.229066848754883
Gen: 2929 | Net_R: 0.32 | Avg_R: 0.2735952475091271 | Kid_avg_R: -0.013000000000000006 | Gen_T: 17.370397806167603
Gen: 2930 | Net_R: 0.3 | Avg_R: 0.2762357227582144 | Kid_avg_R: 0.057999999999999996 | Gen_T: 17.861311197280884
Gen: 2931 | Net_R: 0.14 | Avg_R: 0.26261215048239295 | Kid_avg_R: -0.046000000000000006 | Gen_T: 17.672073364257812
Gen: 2932 | Net_R: 0.2 | Avg_R: 0.25635093543415366 | Kid_avg_R: -0.004999999999999999 | Gen_T: 17.947051525115967
Gen: 2933 | Net_R: 0.38 | Avg_R: 0.26871584189073827 | Kid_avg_R: 0.05099999999999999 | Gen_T: 17.496497869491577
Gen: 2934 | Net_R: 0.34 | Avg_R: 0.27584425770166443 | Kid_avg_R: 0.04 | Gen_T: 15.82098650932312
Gen: 2935 | Net_R: 0.26 | Avg_R: 0.274259831931498 | Kid_avg_R: 0.048 | Gen_T: 14.95926308631897
Gen: 2936 | Net_R: 0.4 | Avg_R: 0.2868338487383482 | Kid_avg_R: 0.08700000000000001 | Gen_T: 15.10031771659851
Gen: 2937 | Net_R: 0.38 | Avg_R: 0.2961504638645134 | Kid_avg_R: 0.139 | Gen_T: 14.881061553955078
Gen: 2938 | Net_R: 0.34 | Avg_R: 0.300535417478062 | Kid_avg_R: 0.010999999999999994 | Gen_T: 17.60868215560913
Gen: 2939 | Net_R: 0.48 | Avg_R: 0.3184818757302558 | Kid_avg_R: 0.05800000000000001 | Gen_T: 15.591616868972778
Gen: 2940 | Net_R: 0.38 | Avg_R: 0.32463368815723026 | Kid_avg_R: 0.005999999999999989 | Gen_T: 18.737339973449707
Gen: 2941 | Net_R: 0.24 | Avg_R: 0.31617031934150724 | Kid_avg_R: 0.10400000000000001 | Gen_T: 18.070274829864502
Gen: 2942 | Net_R: 0.32 | Avg_R: 0.31655328740735655 | Kid_avg_R: 0.024 | Gen_T: 20.93014931678772
Gen: 2943 | Net_R: 0.36 | Avg_R: 0.3208979586666209 | Kid_avg_R: 0.019 | Gen_T: 14.529304504394531
Gen: 2944 | Net_R: 0.36 | Avg_R: 0.3248081627999588 | Kid_avg_R: 0.14300000000000004 | Gen_T: 19.269943475723267
Gen: 2945 | Net_R: 0.08 | Avg_R: 0.3003273465199629 | Kid_avg_R: 0.10600000000000001 | Gen_T: 14.240810871124268
Gen: 2946 | Net_R: 0.34 | Avg_R: 0.3042946118679666 | Kid_avg_R: 0.025 | Gen_T: 14.718642473220825
Gen: 2947 | Net_R: 0.16 | Avg_R: 0.28986515068116997 | Kid_avg_R: 0.10799999999999998 | Gen_T: 15.279982566833496
Gen: 2948 | Net_R: 0.22 | Avg_R: 0.282878635613053 | Kid_avg_R: -0.016999999999999998 | Gen_T: 15.379529237747192
Gen: 2949 | Net_R: 0.3 | Avg_R: 0.28459077205174765 | Kid_avg_R: 0.030000000000000006 | Gen_T: 15.73842477798462
Gen: 2950 | Net_R: 0.2 | Avg_R: 0.2761316948465729 | Kid_avg_R: 0.018 | Gen_T: 14.849679708480835
Gen: 2951 | Net_R: 0.26 | Avg_R: 0.2745185253619156 | Kid_avg_R: 0.049 | Gen_T: 14.469651937484741
Gen: 2952 | Net_R: 0.3 | Avg_R: 0.27706667282572406 | Kid_avg_R: 0.037 | Gen_T: 14.81004786491394
Gen: 2953 | Net_R: 0.3 | Avg_R: 0.27936000554315166 | Kid_avg_R: 0.11200000000000002 | Gen_T: 15.78038239479065
Gen: 2954 | Net_R: 0.24 | Avg_R: 0.2754240049888365 | Kid_avg_R: 0.05900000000000001 | Gen_T: 15.579152584075928
Gen: 2955 | Net_R: 0.3 | Avg_R: 0.27788160448995286 | Kid_avg_R: 0.086 | Gen_T: 15.229848384857178
Gen: 2956 | Net_R: 0.16 | Avg_R: 0.2660934440409576 | Kid_avg_R: 0.048999999999999995 | Gen_T: 15.388466835021973
Gen: 2957 | Net_R: 0.3 | Avg_R: 0.2694840996368618 | Kid_avg_R: 0.10400000000000001 | Gen_T: 15.32065200805664
Gen: 2958 | Net_R: 0.1 | Avg_R: 0.25253568967317563 | Kid_avg_R: 0.13100000000000003 | Gen_T: 15.279968500137329
Gen: 2959 | Net_R: 0.18 | Avg_R: 0.24528212070585806 | Kid_avg_R: 0.006000000000000008 | Gen_T: 15.75972056388855
Gen: 2960 | Net_R: 0.12 | Avg_R: 0.23275390863527226 | Kid_avg_R: 0.15 | Gen_T: 15.688659906387329
Gen: 2961 | Net_R: 0.26 | Avg_R: 0.23547851777174503 | Kid_avg_R: 0.098 | Gen_T: 15.769696474075317
Gen: 2962 | Net_R: 0.22 | Avg_R: 0.23393066599457052 | Kid_avg_R: 0.11399999999999999 | Gen_T: 15.089978456497192
Gen: 2963 | Net_R: 0.04 | Avg_R: 0.21453759939511347 | Kid_avg_R: 0.07100000000000002 | Gen_T: 16.849148750305176
Gen: 2964 | Net_R: 0.22 | Avg_R: 0.2150838394556021 | Kid_avg_R: 0.10600000000000001 | Gen_T: 15.280049800872803
Gen: 2965 | Net_R: 0.04 | Avg_R: 0.1975754555100419 | Kid_avg_R: 0.08700000000000001 | Gen_T: 15.149832487106323
Gen: 2966 | Net_R: 0.16 | Avg_R: 0.19381790995903775 | Kid_avg_R: 0.082 | Gen_T: 16.260195016860962
Gen: 2967 | Net_R: 0.18 | Avg_R: 0.19243611896313398 | Kid_avg_R: 0.164 | Gen_T: 15.509814739227295
Gen: 2968 | Net_R: 0.32 | Avg_R: 0.20519250706682057 | Kid_avg_R: 0.193 | Gen_T: 17.719778299331665
Gen: 2969 | Net_R: 0.3 | Avg_R: 0.2146732563601385 | Kid_avg_R: 0.011 | Gen_T: 17.529880046844482
Gen: 2970 | Net_R: 0.12 | Avg_R: 0.20520593072412469 | Kid_avg_R: 0.10699999999999998 | Gen_T: 15.098914861679077
Gen: 2971 | Net_R: 0.26 | Avg_R: 0.2106853376517122 | Kid_avg_R: 0.151 | Gen_T: 15.139643907546997
Gen: 2972 | Net_R: 0.2 | Avg_R: 0.20961680388654103 | Kid_avg_R: 0.06800000000000002 | Gen_T: 15.549834251403809
Gen: 2973 | Net_R: 0.22 | Avg_R: 0.21065512349788693 | Kid_avg_R: 0.15999999999999998 | Gen_T: 15.329277515411377
Gen: 2974 | Net_R: 0.24 | Avg_R: 0.21358961114809824 | Kid_avg_R: 0.10000000000000002 | Gen_T: 15.029902458190918
Gen: 2975 | Net_R: 0.14 | Avg_R: 0.20623065003328844 | Kid_avg_R: 0.10300000000000001 | Gen_T: 14.95874285697937
Gen: 2976 | Net_R: 0.2 | Avg_R: 0.20560758502995963 | Kid_avg_R: 0.17600000000000002 | Gen_T: 15.260329961776733
Gen: 2977 | Net_R: 0.06 | Avg_R: 0.19104682652696367 | Kid_avg_R: 0.10100000000000002 | Gen_T: 15.572525262832642
Gen: 2978 | Net_R: 0.3 | Avg_R: 0.20194214387426732 | Kid_avg_R: 0.158 | Gen_T: 14.927385807037354
Gen: 2979 | Net_R: 0.3 | Avg_R: 0.2117479294868406 | Kid_avg_R: 0.07 | Gen_T: 15.540196418762207
Gen: 2980 | Net_R: 0.06 | Avg_R: 0.19657313653815656 | Kid_avg_R: 0.06600000000000002 | Gen_T: 16.629711389541626
Gen: 2981 | Net_R: 0.38 | Avg_R: 0.2149158228843409 | Kid_avg_R: 0.094 | Gen_T: 15.770155668258667
Gen: 2982 | Net_R: 0.3 | Avg_R: 0.22342424059590682 | Kid_avg_R: 0.12100000000000002 | Gen_T: 15.489935874938965
Gen: 2983 | Net_R: 0.3 | Avg_R: 0.23108181653631615 | Kid_avg_R: 0.15 | Gen_T: 16.37874960899353
Gen: 2984 | Net_R: 0.12 | Avg_R: 0.21997363488268457 | Kid_avg_R: 0.07400000000000001 | Gen_T: 15.139415740966797
Gen: 2985 | Net_R: 0.28 | Avg_R: 0.22597627139441612 | Kid_avg_R: 0.01500000000000001 | Gen_T: 15.21872329711914
Gen: 2986 | Net_R: 0.22 | Avg_R: 0.2253786442549745 | Kid_avg_R: 0.07800000000000003 | Gen_T: 15.470077991485596
Gen: 2987 | Net_R: 0.42 | Avg_R: 0.24484077982947708 | Kid_avg_R: 0.018000000000000006 | Gen_T: 16.56856942176819
Gen: 2988 | Net_R: 0.2 | Avg_R: 0.24035670184652935 | Kid_avg_R: 0.122 | Gen_T: 14.540271282196045
Gen: 2989 | Net_R: 0.3 | Avg_R: 0.2463210316618764 | Kid_avg_R: 0.132 | Gen_T: 15.038708925247192
Gen: 2990 | Net_R: 0.36 | Avg_R: 0.25768892849568875 | Kid_avg_R: 0.08800000000000001 | Gen_T: 16.18051242828369
Gen: 2991 | Net_R: 0.2 | Avg_R: 0.25192003564611987 | Kid_avg_R: 0.1 | Gen_T: 15.539191961288452
Gen: 2992 | Net_R: 0.1 | Avg_R: 0.2367280320815079 | Kid_avg_R: -0.0029999999999999983 | Gen_T: 15.138368844985962
Gen: 2993 | Net_R: 0.4 | Avg_R: 0.2530552288733571 | Kid_avg_R: 0.03899999999999999 | Gen_T: 16.588964223861694
Gen: 2994 | Net_R: 0.26 | Avg_R: 0.25374970598602137 | Kid_avg_R: 0.07599999999999998 | Gen_T: 16.06994891166687
Gen: 2995 | Net_R: 0.12 | Avg_R: 0.24037473538741924 | Kid_avg_R: 0.118 | Gen_T: 15.330309629440308
Gen: 2996 | Net_R: 0.02 | Avg_R: 0.21833726184867733 | Kid_avg_R: 0.07999999999999999 | Gen_T: 15.16877818107605
Gen: 2997 | Net_R: 0.36 | Avg_R: 0.2325035356638096 | Kid_avg_R: 0.076 | Gen_T: 15.78992772102356
Gen: 2998 | Net_R: 0.2 | Avg_R: 0.22925318209742868 | Kid_avg_R: 0.11000000000000001 | Gen_T: 17.248988151550293
Gen: 2999 | Net_R: 0.06 | Avg_R: 0.21232786388768582 | Kid_avg_R: 0.10400000000000001 | Gen_T: 15.280158281326294
Gen: 3000 | Net_R: 0.1 | Avg_R: 0.20109507749891725 | Kid_avg_R: 0.093 | Gen_T: 19.8189435005188
Gen: 3001 | Net_R: 0.14 | Avg_R: 0.19498556974902553 | Kid_avg_R: 0.043000000000000003 | Gen_T: 15.620898246765137
Gen: 3002 | Net_R: 0.12 | Avg_R: 0.187487012774123 | Kid_avg_R: -0.044000000000000004 | Gen_T: 19.848129749298096
Gen: 3003 | Net_R: 0.14 | Avg_R: 0.18273831149671071 | Kid_avg_R: 0.043 | Gen_T: 16.170225858688354
Gen: 3004 | Net_R: 0.4 | Avg_R: 0.20446448034703965 | Kid_avg_R: -0.126 | Gen_T: 17.74909472465515
Gen: 3005 | Net_R: 0.22 | Avg_R: 0.20601803231233567 | Kid_avg_R: 0.04899999999999999 | Gen_T: 16.768779754638672
Gen: 3006 | Net_R: 0.3 | Avg_R: 0.2154162290811021 | Kid_avg_R: -0.037000000000000005 | Gen_T: 18.890616416931152
Gen: 3007 | Net_R: 0.02 | Avg_R: 0.1958746061729919 | Kid_avg_R: -0.005999999999999997 | Gen_T: 18.218897104263306
Gen: 3008 | Net_R: 0.32 | Avg_R: 0.20828714555569272 | Kid_avg_R: -0.05100000000000001 | Gen_T: 20.568867444992065
Gen: 3009 | Net_R: 0.26 | Avg_R: 0.21345843100012346 | Kid_avg_R: 0.03600000000000001 | Gen_T: 18.400545120239258
Gen: 3010 | Net_R: 0.14 | Avg_R: 0.20611258790011114 | Kid_avg_R: 0.10600000000000001 | Gen_T: 15.589057445526123
Gen: 3011 | Net_R: 0.2 | Avg_R: 0.20550132911010005 | Kid_avg_R: 0.119 | Gen_T: 16.499444007873535
Gen: 3012 | Net_R: 0.22 | Avg_R: 0.20695119619909005 | Kid_avg_R: 0.054000000000000006 | Gen_T: 15.428666830062866
Gen: 3013 | Net_R: 0.18 | Avg_R: 0.20425607657918105 | Kid_avg_R: 0.14000000000000004 | Gen_T: 15.448561429977417
Gen: 3014 | Net_R: 0.2 | Avg_R: 0.20383046892126294 | Kid_avg_R: 0.06599999999999999 | Gen_T: 15.719892978668213
Gen: 3015 | Net_R: 0.12 | Avg_R: 0.19544742202913667 | Kid_avg_R: 0.184 | Gen_T: 15.708764791488647
Gen: 3016 | Net_R: 0.14 | Avg_R: 0.18990267982622303 | Kid_avg_R: 0.17600000000000002 | Gen_T: 14.159990310668945
Gen: 3017 | Net_R: 0.16 | Avg_R: 0.18691241184360075 | Kid_avg_R: 0.11299999999999999 | Gen_T: 14.660647630691528
Gen: 3018 | Net_R: 0.32 | Avg_R: 0.20022117065924067 | Kid_avg_R: 0.04300000000000002 | Gen_T: 17.838655710220337
Gen: 3019 | Net_R: 0.02 | Avg_R: 0.18219905359331662 | Kid_avg_R: 0.14900000000000002 | Gen_T: 15.49987006187439
Gen: 3020 | Net_R: 0.36 | Avg_R: 0.19997914823398497 | Kid_avg_R: 0.11700000000000003 | Gen_T: 16.220358848571777
Gen: 3021 | Net_R: 0.22 | Avg_R: 0.20198123341058646 | Kid_avg_R: 0.191 | Gen_T: 17.918519496917725
Gen: 3022 | Net_R: 0.38 | Avg_R: 0.21978311006952783 | Kid_avg_R: 0.043 | Gen_T: 18.90927767753601
Gen: 3023 | Net_R: 0.24 | Avg_R: 0.22180479906257505 | Kid_avg_R: 0.20500000000000002 | Gen_T: 16.35213017463684
Gen: 3024 | Net_R: 0.12 | Avg_R: 0.21162431915631758 | Kid_avg_R: -0.010999999999999992 | Gen_T: 19.05722999572754
Gen: 3025 | Net_R: 0.32 | Avg_R: 0.22246188724068583 | Kid_avg_R: 0.10500000000000001 | Gen_T: 15.619395732879639
Gen: 3026 | Net_R: 0.3 | Avg_R: 0.23021569851661725 | Kid_avg_R: 0.059 | Gen_T: 16.10919952392578
Gen: 3027 | Net_R: 0.18 | Avg_R: 0.2251941286649555 | Kid_avg_R: 0.141 | Gen_T: 18.97032356262207
Gen: 3028 | Net_R: 0.26 | Avg_R: 0.22867471579845994 | Kid_avg_R: 0.12800000000000003 | Gen_T: 17.400370121002197
Gen: 3029 | Net_R: 0.42 | Avg_R: 0.24780724421861397 | Kid_avg_R: 0.05500000000000001 | Gen_T: 15.368762254714966
Gen: 3030 | Net_R: 0.32 | Avg_R: 0.2550265197967526 | Kid_avg_R: 0.0049999999999999975 | Gen_T: 15.230502605438232
Gen: 3031 | Net_R: 0.04 | Avg_R: 0.23352386781707737 | Kid_avg_R: 0.16299999999999998 | Gen_T: 15.018893718719482
Gen: 3032 | Net_R: 0.14 | Avg_R: 0.22417148103536966 | Kid_avg_R: 0.119 | Gen_T: 16.69961643218994
Gen: 3033 | Net_R: 0.3 | Avg_R: 0.2317543329318327 | Kid_avg_R: 0.1 | Gen_T: 15.080380916595459
Gen: 3034 | Net_R: 0.2 | Avg_R: 0.2285788996386494 | Kid_avg_R: 0.12800000000000003 | Gen_T: 14.950809717178345
Gen: 3035 | Net_R: 0.34 | Avg_R: 0.2397210096747845 | Kid_avg_R: 0.189 | Gen_T: 16.718427658081055
Gen: 3036 | Net_R: 0.28 | Avg_R: 0.24374890870730603 | Kid_avg_R: 0.10499999999999998 | Gen_T: 15.650686979293823
Gen: 3037 | Net_R: 0.16 | Avg_R: 0.2353740178365754 | Kid_avg_R: 0.11100000000000002 | Gen_T: 15.219582319259644
Gen: 3038 | Net_R: 0.22 | Avg_R: 0.23383661605291786 | Kid_avg_R: 0.096 | Gen_T: 18.580904960632324
Gen: 3039 | Net_R: 0.16 | Avg_R: 0.2264529544476261 | Kid_avg_R: 0.095 | Gen_T: 17.13819146156311
Gen: 3040 | Net_R: 0.0 | Avg_R: 0.2038076590028635 | Kid_avg_R: 0.12400000000000003 | Gen_T: 16.610066890716553
Gen: 3041 | Net_R: 0.18 | Avg_R: 0.20142689310257714 | Kid_avg_R: 0.151 | Gen_T: 14.670219421386719
Gen: 3042 | Net_R: 0.14 | Avg_R: 0.19528420379231945 | Kid_avg_R: 0.13800000000000004 | Gen_T: 19.20072031021118
Gen: 3043 | Net_R: 0.3 | Avg_R: 0.2057557834130875 | Kid_avg_R: 0.053000000000000005 | Gen_T: 18.30786895751953
Gen: 3044 | Net_R: 0.32 | Avg_R: 0.21718020507177876 | Kid_avg_R: 0.10600000000000001 | Gen_T: 15.251614093780518
Gen: 3045 | Net_R: 0.1 | Avg_R: 0.2054621845646009 | Kid_avg_R: 0.096 | Gen_T: 16.569785118103027
